Skin Type,Usage Periode,Review,Rating,Label
"Dry, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,yes yes yes yes let tell kulit super duper kering sensitive lot people sayang retinol dangerous regimennya ketat sunblock lewat dukung products hydrating kayak serum ha bahan chemical keras butuh purging man produk tuh bagus banget khawatir purging iya hopefully bad normal retinol efek cerah slowly hilang dark spots skin texture halus banget ,5,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Sociolla,produk retinol pertama combine hyaluronic bakuchiol biar wajah kering pakai malam produk bucin somethinc jerawat cepat kering bekas perlahan hilang muncul jerawat gede pakai retinol poripori hidung pipi lumayan samar,5,Positive
"Oily, Medium Light, Neutral",Usage Period : 6 months - 1 yearPurchase Point : Beautyhaulindo,produk somethinc coba kecewa pakai produk jalan botol banget hasil bikin muka glowing semeriwing suka oksidasi produk cepat banget beli produk perhati ya warna produk ubah,5,Positive
"Oily, Medium, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,jujur beli harap hilang sih darkspot wajah lumayan ngaruh sih darksport parah banget kayak lumayan pudar ekpetasi kalo bikin kulit mulus pas pakai retinol wow ngaruh banget skin barier bikin mulus purging samsek perih panas nyaman pokok pakai nya makenya minggu kali kayak awet gaabis,5,Positive
"Dry, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Beautyhaulindo,retinol coba pilih kandung aman takut iritasi asa banget efek bikin halus banget iritasi cair cepat nyerep harga jangkau pula,5,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,retinol pertama coba degdegan dengar retinol efek purging iya habis pakai purging hari kempes lanjut habis kadang pas purging degdegan penasaran tuh purging cocok ya efek rasa kulit sih ya asa bersih,4,Positive
"Dry, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,maju mundur pakai retinol takut cocok umur flek hitam butuh banget pakai retinol beraniin pakai kali pakai minggu alhamdulillah cocok minggu tekstur cair gampang resap bau ganggu buat flek hitam pipi lumayan pudar jerawat langsung kalem kalo dipakein pakai retinol pakai hyaluronic b buffer biar besok muka kering,5,Positive
"Combination, Medium Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Brand website,paham pakai retinol pas prtama pakai tingling sensation sesuai kulit kaliya bulan pakai muncul beda banget kulit wajah pas pakai serum efek glowing pas bangun pagi banget,4,Positive
"Combination, Medium, Warm",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,yes yes yes yes sumpah retinol tuh kandung dewa sih gurl fix almost everything face problem utama muka ku skin texture bekas jerawat legit bolong garata minggu pakai effectnya kayak hasil treatment laser gaboong ive compared pakai kali minggu pas malam seling hydrating serum highly recommended fixing skin texture kalo bekas jerat sih still fantastic product,5,Positive
"Oily, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : shopee,kali pakai product retinol kenapaaa muka habis pakai sih retinol langsung jerawat ya besok purging sama kayak huhuu sedih lihat review bagus cocok kali ya pakai sih retinol aku,3,Neutral
"Oily, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,kali coba produk retinol langsung somethinc segi tekstur bau watery runny subtle scent ganggu suka pakai tahap water based serum tekstur cair oily cepat serap bikin lengket layer apa aman banget suka hasil bikin wajah mulus juang purging minggu hasil tuju munculin jerawat nya hempas,5,Positive
"Combination, Medium Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,pakai minggu pakai bingung sih komedoan ya tzone ku idungku blackheads pakai ajasih ngefek nimbulin blackheads  oksidasi cepat banget minggu ubah warna bau asem kayak tape hmm,2,Negative
"Dry, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,retinol  pakenya minggu kali saking takut tuh  minggu muka reaksi negatif naikin minggu kali best deh bikin muka kering kering bikin plumpy jerawat cepat mateng bekas jerawat pudar ya secepet butuh proses mula coba retinol banget pakai ,4,Positive
"Oily, Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,coba retinol umur cukup pakai retinol ragu coba suka banget bikin muka kencang hilang garis halus keren nya hilang bekas jerawat susah hilang nya pokok recommended product,5,Positive
"Oily, Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,kali coba retinol takut bikin breakout layer niacinamide bagus banget sih plump kulit newbie pakai kali minggu pakai malam pagipaginya senang kulit mulus,4,Positive
"Dry, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,ragu pakai retinol coba salah merk beruntus parah kemarin beli bundle varian serum sayang banget pakai coba serum kaget banget pas bangun pagi wajah super kenyal cerah banget numbuh jerawat sih area bekas jerawat besok hari kempes suka banget produk moga hasil depan baik kulit wajah,4,Positive
"Oily, Light, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,bagus ringan banget kulit cepat serap bangun tidur kulit plumpy kalo gabung niacinamide kulit rentan jerawat timbul jerawat merah iritasi,5,Positive
"Oily, Light, Neutral",Usage Period : 6 months - 1 yearPurchase Point : Shopee,suka banget hasil kulit oily acne prone kulit sebab bruntusan jerawat bantu banget ering jerawat coba minggu kali minggu kali aman lupa moisturizer hydrating toner mantul cegah dehidrasi,5,Positive
"Normal, Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Tokopedia,orang timbul jerawat daerah jerawat pas pakai jeda nya pakai timbul jerawat daerah jerawat putus henti pakai,3,Neutral
"Normal, Medium Light, Neutral",Usage Period : 6 months - 1 yearPurchase Point : Shopee,hubung usia empat abad pengin panggil kakak ibu pakai retinol produk retinol pertama aki pilin persentase retinolnya standar rendah pakai encapsulated retinol stable safe sensitive skin enkapsulasi terephthalylidene dicamphor sulfonic acid bikin retinolnya gampang rusak kena sinar matahatiteksturnya runny mudah serap kulit naturenya retinol drying nambahin hidrasi moisture kulit pakai retinol serum kandung glycerin ceramide allantoin ha lumayan tolong lembap kulitaku suka pakai retinol sandwich method hati retinol hati hydrating serum moisturizer kalo dicombine serum niacinamide moisture sabi beetnya chakep expect kecuali efek longterm antiaging nya langsung eh efek shortterm nya bantu sembuh jerawatky bikin tekstur kulit even smoother poripori terkontrolwalaupun kaya aman pakai put time pakai actives ya biar kulit bingung wkwk btw harga affordable serum retinol bagus it s good investment skin,4,Positive
"Dry, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,coba temu formula sih pakai malam ya kulit habis pakai langsung kering sih hasil bagus kenyel kulit kering nguatin kalo sering bikin bruntusan pakai hydrating toner essence pakenya campur pelembab sleeping mask pagi sih kayak oke banget habis kulit kering oke kulit jodoh retinol ,2,Negative
"Combination, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Brand website,botol pakai retinol somethinc efek liat signifikan botol botol kemarin perhati efek pakai retinol minggu kali layer hyaluronic nya somethinc kalo pakai bikin kulit ku kering efek botol liat bekas jerawat cepat banget pudar tekstur kulit baik lembut glowing,4,Positive
",18 and Under",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,lovehate banget produk pori benar ngecilin banget daerah hidung dagu sayang nimbulin jerawat ku purging nongol pakai produk sedih banget sih,4,Positive
"Dry, Medium, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,serum retinol andal kandung encapsulated retinol bikin kering kulit tekstur light cepat ret mild banget cocok virgin retinol ampuh samar fine les pudar dark spot harga jangkau,5,Positive
"Oily, Medium Dark, Cool",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,coba penasaran klaim kecil pori pakai rasa efek mudarin bekas jerawat halus kulit produk bentuk cair kayak toner pakai pakai toner kadang layer pakai niacinamide malas pakai toner retinol pakai moisturizer,5,Positive
"Combination, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Brand website,suka bikin kulit halus pakai malam nya cerah plumpy ku pakai kali sih minggu ku mula pakai retinol hihihi cons nya pemkaian buln rekomen asdfghjklmnbvcxzasdfhjjklpkdjdyeyuwiwksndbxhdhjd,5,Positive
"Normal, Medium Light, Cool",Usage Period : More than 1 yearPurchase Point : Brand website,sayang banget benar  banget pengin beli pabrik baca benar ngaruh banget nyerahin iya mudarin bekas jerawat iya kalo muncul jerawat pakein besok hilang mateng nya cepat banget efektif banget kayak beruntus ngecilin pori combine niacinimide ciamik banget duo combo pokok beda kalo purging habis hasil bikin sesal,5,Positive
"Combination, Medium Light, Cool",Usage Period : 3 months - 6 monthsPurchase Point : Brand website,yupiiy review nih tunggu pakai kondisi kulit jerawat gede bruntusan bekas jerawat pokok parah deh ilham retinol banget kulit pakai kondisi kulit sakit putus coba retinol progres pelan baguuoos bangeet jerawat perlahan sembuh regenerasi kulit cepat bekas jerawat perlahan pudar wajah asa plumpy embel empuk wkwk progres bareng pakai produk kalo penasaran cek review ku ya notice kulit kalo habis pakai retinol kadang kusam pakenya selang seling gantung kondisi kulit jadwal exfo pas repurchase mikir nemu produk formula pas kulit pokok rekomendasi teman kulit kayak,4,Positive
"Oily, Medium Light, Cool",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,produk retinol ku langsung jatuh cinta banget kali purchase produk packagingnya bagus handy tekstur nyaman gampang banget resap kulit pakai layer pakai niacinamide somethinc benerbener kurang bekas jerawat brightening effect inti must try,5,Positive
"Combination, Medium Light, Warm",Usage Period : 6 months - 1 yearPurchase Point : Shopee,love hate relationship wthis product pas pakai bagus banget like magical ngurangin bruntusanbuat wajah cerah pakai banget sptnya overused pakai product inipdhl xmgg cocok tumbuh jerawat,3,Neutral
"Combination, Medium, Cool",Usage Period : 3 months - 6 monthsPurchase Point : Shopee,retinol pertama lihat influencer posting sih retinol cari tau ingredientsnya ku rani beli pikir terima resiko kalo retinol purging dll bahagia pakai bikin breakout purging wuuaaa senang suka kalo brekaout andelannya ngobatin sih breakout bikin jerawat kering sembuh hilang repurchase pasti pengin coba retinol merek cocok banget ,5,Positive
"Combination, Medium Light, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,produk retinol beli efek merah iritasi cair warna ijo bening layer produk somethinc kecuali merah retinol really works coba retinol strong deh,4,Positive
"Oily, Medium Light, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Shopee,coba retinolnya ordinary cinta banget repurchase coba alih somethinc tekstur light banget berat aroma cium ganggu banget suka combine hyaluronic acidnya biar kering progress wajah bingung sih pakai bulan hasil signifikan munculin jerawat feelingku purging sok hunting produk retinol,3,Neutral
"Dry, Medium, Neutral",Usage Period : 1 week - 1 monthPurchase Point : Tokopedia,kali pakai retinol kali pakai muka purging henti jut aman purging palai malam tidur pakai pakai mosturizer pakai muka kering temu efek signifikan pakai bulan,4,Positive
"Oily, Light, Warm",Usage Period : 6 months - 1 yearPurchase Point : Shopee,lepas adapalene alih retinol somethinc well surprisingly great job skin skin gets way better tahan skin texture s gone one night amazing isnt gonna repurchase sure,5,Positive
"Normal, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Tokopedia,senang banget cocok skincare lokal pasti affordable rasai banget wajah kenyal mulus sehat ngaruh sih jerawat rasa banget bantu jerawat bekas jerawat hilang purging panik gacocok jerawat wajah leher jerawat jerawat sih somethinc diam iseng olesin retinol nya muka jerawat eh cepat tuntas huhu senang banget pakai aman banget kulit kenal adaptasi hihi repurchase course ,5,Positive
"Oily, Medium, Warm",Usage Period : 1 month - 3 monthsPurchase Point : Brand website,alami purging parah kayak jerawat bruntusan mata retinol gentle kencang pakai minggu kali pakai serum bikin jerawat hormonal ku jauuuh kontrol proses regenerasi kulit cepat bekas jerawat pudar bantu atas milia kadang suka combine bha biar jerawat cepat matang kering kadang pakai spot treatment area jerawat still works beautifully,5,Positive
"Combination, Medium Light, Warm",Usage Period : 1 week - 1 monthPurchase Point : Shopee,retinol product pakai tekstur cair banget kayak air beda kayak serum niacinamide hyaluronic acid rasa purging breakout cuman rasa ngecilin pori bruntusan hilang pakenya layering moisture beet serum enakeun banget kulit lembab plum banget pakenya tetes muka tetes leher sok far bikin kering lembab really recommended coba retinol,4,Positive
"Normal, Medium Light, Neutral",Usage Period : 1 month - 3 monthsPurchase Point : Shopee,beli coba ilangin bruntusan kali pakai retinol kulit sensitive dibilg badak pakai malam bruntusanku hilang alus glowing kadang suka pakai niacinamidenya somethinc habis pakai ukur ya lumayan cepat habis coba,5,Positive
"Dry, Medium Light, Neutral",Usage Period : 3 months - 6 monthsPurchase Point : Beauty Studio,bingung kasih reveiw bagus efek bagus kulit cerah melembabkan kaya botol sadar kalo sebab kulit wajah bruntusan sensitif jerawat pakai jerawat pakai jerawat doyan banget mampir,4,Positive
"Oily, Medium Light, Neutral",Usage Period : 6 months - 1 yearPurchase Point : Shopee,takut banget coba retinol review bilang kandung turun vitamin keras rawan bikin kulit breakout jenis kulit oily cenderung sensitif biarpun bilang jarang jerawat sekali hormonal acne kulit jerawat nodul bekas bekas ganggu banget bekas item gituusebelumnya coba serum bakuchiol brand lokal oke kulit efek nampol bekas jerawat menghitamakhirnya coba pakai somethinc retinol wow works like wonder kali pakai kulit tekstur lembut banget glowing jerawat kempes bekas pudar sih kulit khasiat efektif banget must product,5,Positive
